"scenario","delta","rho","sdr","BF_robtt_mean","BF_robtt_median","BF_robtt_sd","BF_bain_student_mean","BF_bain_student_median","BF_bain_student_sd","BF_bain_welch_mean","BF_bain_welch_median","BF_bain_welch_sd","BF_bf_mean","BF_bf_median","BF_bf_sd"
1,0,0.0264699524409728,6.06454327877295,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220541249619916,0.220541249619916,NA
1,0,0.035213126726831,5.23435770523708,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218848561596933,0.218848561596933,NA
1,0,0.0368861668493909,5.10983700523261,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216634272259888,0.216634272259888,NA
1,0,0.0408960903705338,4.84274871709644,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21803763262786,0.21803763262786,NA
1,0,0.0418182420375331,4.78675349718984,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33355445371861,0.33355445371861,NA
1,0,0.0426348673364982,4.73866868669299,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217822673211124,0.217822673211124,NA
1,0,0.0476855883798611,4.46885852001843,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336498528268719,0.336498528268719,NA
1,0,0.054863479841305,4.15054949544108,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339775053903398,0.339775053903398,NA
1,0,0.0585717425419644,4.00912449444198,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34135213280583,0.34135213280583,NA
1,0,0.0602399298600453,3.94971960177638,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216248198184345,0.216248198184345,NA
1,0,0.0622784549012309,3.88032438093402,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.342860950143375,0.342860950143375,NA
1,0,0.0676852433019847,3.71137024831209,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344954449399763,0.344954449399763,NA
1,0,0.0738356743058895,3.54169290640858,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215527945407369,0.215527945407369,NA
1,0,0.0744368927219615,3.52621590378188,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21550292909665,0.21550292909665,NA
1,0,0.0748573727870307,3.51549962217179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215485729345733,0.215485729345733,NA
1,0,0.0806738514230819,3.37573550119322,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.349552151247744,0.349552151247744,NA
1,0,0.0829161564782906,3.32571431655497,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.350293596381463,0.350293596381463,NA
